ID,Company,Count,Address,City,County,State,Zip,Manager,"Recent Activity"
222433,"Midwest Maintenance Service and Repair",5,"2500 Blendon Woods Blvd",Columbus,"Franklin County",OH,43231,"John Hedrick",2023-03-27T15:18:38+00:00
23978,"DMC Properties",5,"415 Minuet Lane",Charlotte,"Mecklenburg County",NC,28217,,2023-03-27T14:56:36+00:00
125496,"T & D Estates, LLC",2,"1026 Charter Pl",Charlotte,"Mecklenburg County",NC,28211,"Mike Kennedy",2023-03-27T14:54:34+00:00
24298,"Newton-Conover City Schools",2,"605 N Ashe Ave",Newton,"Catawba County",NC,28658,"John Hedrick",2023-03-27T14:53:41+00:00
24013,Everlight,2,"PO Box 411187",Pineville,"Mecklenburg County",NC,28241,"John Hedrick",2023-03-27T13:12:23+00:00
73572,"Dystar Chemicals",0,"9844 Southern Pine Blvd",Charlotte,"Mecklenburg County",NC,28273,"John Hedrick",2023-03-26T17:23:59+00:00
24869,"Metro Landmarks",4,"224 West 10th street",Charlotte,,NC,28202,"Dan Davis",2023-03-26T17:23:07+00:00
37024,"Bill Wade Associates",1,"13732 Statesville Rd",Huntersville,"Mecklenburg County",NC,28078,"Jacob Withers",2023-03-26T17:12:53+00:00
24574,"Washington Prime Group",1,"180 East Broad Street",Columbus,"Franklin County",OH,43215,"John Hedrick",2023-03-26T16:56:15+00:00
24023,"Fairwood Construction",10,"114 Fairwood Avenue",Charlotte,"Mecklenburg County",NC,28203,"Jacob Withers",2023-03-24T11:51:09+00:00
291675,"JRM Construction Management",1,"242 W 36th St.","New York","New York County",NY,10018,"Jacob Withers",2023-03-23T20:02:39+00:00
178210,"Sachse Construction",2,"3663 Woodward Ave",Detroit,"Wayne County",MI,48201,"Jacob Withers",2023-03-23T20:00:54+00:00
23828,"Boy Scouts of America",2,"1325 West Walnut Hill Lane",Irving,"Dallas County",TX,75015,"Jacob Withers",2023-03-23T18:30:20+00:00
279610,"Girl Scouts/ Hornets Nest",1,"7007 Idlewild Rd",Charlotte,"Mecklenburg County",NC,28212,"Jacob Withers",2023-03-23T17:48:12+00:00
23930,"Cosset Facility Services",6,"115 West Arch Street",Lancaster,"Lancaster County",SC,29720,"Jacob Withers",2023-03-23T17:13:24+00:00
99807,"Grace Christian Church",1,"15825 Marvin Rd",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick",2023-03-22T21:03:29+00:00
24274,"Montgomery Community College",3,"1011 Page Street",Troy,"Montgomery County",NC,27371,"Dan Davis",2023-03-22T20:04:28+00:00
24146,Integra,1,"2425 Crownpoint Executive Dr",Charlotte,"Mecklenburg County",NC,28227,"Dan Davis",2023-03-22T20:02:30+00:00
176219,"Sharon Presbyterian Church",1,"5201 Sharon Rd",Charlotte,"Mecklenburg County",NC,28210,"Mike Kennedy",2023-03-22T13:19:02+00:00
290022,"Cherokee County",1,"110 Railroad Ave",Gaffney,"Cherokee County",SC,29340,"Jacob Withers",2023-03-22T11:25:55+00:00
23794,"Balfour Beatty Construction",3,"1930 Camden Road, Suite 280",Charlotte,"Mecklenburg County",NC,28203,,2023-03-21T19:56:43+00:00
23944,"CT Commercial Paper, LLC",2,"349 South Main Street",Oakboro,"Stanly County",NC,28129,,2023-03-21T18:59:37+00:00
289876,"JTs KIA",1,"840 N Anderson Rd","Rock Hill","York County",SC,29730,"Jacob Withers",2023-03-21T11:55:20+00:00
267161,"Granite Telecommunications",1,"1 Heritage Dr",Quincy,"Norfolk County",MA,02171,"Jacob Withers",2023-03-21T11:36:28+00:00
73686,"City of Kannapolis",11,"401 Laureate Way",Kannapolis,,Nc,28081,"Jacob Withers",2023-03-20T15:32:22+00:00
135569,"Clearvision, LLC",1,"PO Box 5527",Charlotte,,NC,28299,"John Hedrick",2023-03-20T14:47:59+00:00
86901,"SVN, Southern Commercial Real Estate, LLC",5,"116 E Main St","Rock Hill","York County",SC,29730,"Chris Gore",2023-03-20T14:35:30+00:00
36133,Pro-vost,1,"208 W 25th St",Norfolk,,VA,23517,"Mike Kennedy",2023-03-20T14:24:23+00:00
23908,"City Of Rock Hill",24,"757 South Anderson Road","Rock Hill","York County",SC,29730,"John Hedrick",2023-03-20T12:57:51+00:00
174130,"Cox Properties & Investments",1,"9033 J M Keynes Dr",Charlotte,"Mecklenburg County",NC,28262,"Mike Kennedy",2023-03-20T12:54:08+00:00
24042,"Forsite Development Inc.",7,"5320 Old Pineville Rd.",Charlotte,"Mecklenburg County",NC,28217,,2023-03-20T12:52:36+00:00
255780,"ARP Church",1,"317 S Chester St",Gastonia,"Gaston County",NC,28052,"John Hedrick",2023-03-20T12:27:57+00:00
35946,"JenCon Builders",4,"1501 N Charlotte Ave",Monroe,"Union County",NC,28110,"Jacob Withers",2023-03-20T11:46:28+00:00
256219,"Fitch Irick Partners LLC",1,"406 W 4th St",Winston-Salem,"Forsyth County",NC,27101,"Jacob Withers",2023-03-20T11:03:32+00:00
283648,"NNI Construction",2,"40 Tarbell Ave",Bedford,"Cuyahoga County",OH,44146,"Jacob Withers",2023-03-17T13:37:07+00:00
283647,"MEC Contractors",1,"7607 Coral Dr","West Melbourne","Brevard County",FL,32904,"Jacob Withers",2023-03-17T13:34:46+00:00
24428,"Sams Mart",39,"7935 Council Place",Matthews,"Mecklenburg County",NC,28105,,2023-03-16T12:38:44+00:00
249095,"Champion Fire Alarm Systems & Services INC.",1,"2953 Interstate St",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2023-03-14T17:13:42+00:00
24154,"Jackson Builders",11,"PO Box 148",Goldsboro,"Wayne County",NC,27533,"John Hedrick",2023-03-14T14:20:35+00:00
36311,"Shoe Show",2,"776 Florence St NW",Concord,"Cabarrus County",NC,28027,"Jacob Withers",2023-03-13T15:38:30+00:00
23850,"Cape Asset Management",22,"3735 Beam Rd Suite B",Charlotte,"Mecklenburg County",NC,28217,"Dan Davis",2023-03-13T13:58:56+00:00
149867,"Queens College",2,"1900 Selwyn Ave",Charlotte,"Mecklenburg County",NC,28207,"John Hedrick",2023-03-13T13:58:14+00:00
23904,Cimtec,1,"3030 Whitehall Park Drive",Charlotte,"Mecklenburg County",NC,28273,"Jacob Withers",2023-03-13T13:50:36+00:00
85496,"J & L Fabrication",1,"201 S Buckoak St",Stanley,"Gaston County",NC,28164,"Mike Kennedy",2023-03-13T13:44:14+00:00
24098,"Hawthorne Management Co., Inc",14,"4530 Park Road",Charlotte,"Mecklenburg County",NC,28209,"John Hedrick",2023-03-13T13:41:52+00:00
252238,"LSA Enterprises",1,"194 Inverness Rd","Severna Park","Anne Arundel County",MD,21146,"John Hedrick",2023-03-09T20:31:14+00:00
267558,"Russco Inc",1,"565 Commerce Dr","Fall River","Bristol County",MA,02720,"Jacob Withers",2023-03-09T15:16:52+00:00
267572,"Cohen Heating and Air",1,"301 Jake Alexander Blvd S",Salisbury,"Rowan County",NC,28147,"John Hedrick",2023-03-09T15:14:50+00:00
250492,"Windrush Apartments",1,"2101 Windrush Ct",Statesville,"Iredell County",NC,28625,"Mike Kennedy",2023-03-08T18:59:24+00:00
279612,"GVA Property Management",1,"9601 Amberglen Blvd",Austin,"Williamson County",TX,78729,"Jacob Withers",2023-03-08T13:18:09+00:00
221257,"Cartner Glass",1,"2508 Westinghouse Blvd",Charlotte,"Mecklenburg County",NC,28273,"Mike Kennedy",2023-03-06T20:02:49+00:00
24130,"Hugh Ashcraft",1,"9329 Albemarle Road",Charlotte,"Mecklenburg County",NC,28227,"Mike Kennedy",2023-03-06T18:54:11+00:00
24532,"Town of Cornelius",3,"21445 Catawba Avenue",Cornelius,"Mecklenburg County",NC,28031,"John Hedrick",2023-03-06T15:05:07+00:00
24338,"Pegnato Roof Intelligence Network",32,"4307 Roma Ct.","Marina del Rey","Los Angeles County",CA,90292,"Jacob Withers",2023-03-06T14:48:18+00:00
222511,"WDFNC GPC LLC.",1,"5320 Mirabell Rd",Charlotte,"Mecklenburg County",NC,28226,"John Hedrick",2023-03-06T14:46:45+00:00
24572,"Warmath Residence",2,"3306 Nancy Creek Road",Charlotte,"Mecklenburg County",NC,28270,"Dan Davis",2023-03-06T14:41:51+00:00
267404,"Gita Sporting Goods",1,"12500 Steele Creek Pl Dr",Charlotte,"Mecklenburg County",NC,28273,"John Hedrick",2023-03-03T15:37:46+00:00
24170,"Johnny Harris (Residence)",0,"2700 Richardson Drive",Charlotte,"Mecklenburg County",NC,28211,,2023-03-02T20:33:04+00:00
175412,"Charlotte Saw & Knife",1,"204 Locust Ave",Locust,"Stanly County",NC,28097,"Jacob Withers",2023-03-02T20:22:06+00:00
24489,"St Thomas Aquinas Church",1,"1400 Suther Road",Charlotte,"Mecklenburg County",NC,28213,"Jacob Withers",2023-03-02T16:23:23+00:00
86403,"NC Filtration",2,"1 Miller St",Belmont,"Gaston County",NC,28012,"Mike Kennedy",2023-03-02T15:54:29+00:00
157291,"Liberty Christian School",1,"6554 Rockfish Rd",Fayetteville,"Cumberland County",NC,28306,,2023-03-02T13:06:40+00:00
146118,"York Preparatory Academy",1,"1047 Golden Gate Ct","Rock Hill","York County",SC,29732,"Mike Kennedy",2023-03-02T13:01:28+00:00
107323,"Flowers Capital",3,"338 S Sharon Amity Rd",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick",2023-03-02T12:53:41+00:00
223553,"Hoffman & Hoffman",1,"1133 Upper Asbury Ave",Charlotte,"Mecklenburg County",NC,28206,"Jacob Withers",2023-03-01T15:25:50+00:00
24035,"Flagship Healthcare Properties",5,"2701 Coltsgate Road",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick",2023-03-01T13:53:28+00:00
23970,"Designia, Inc",1,"919 Exchange Street",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2023-03-01T13:44:29+00:00
86401,"Composite Resources Inc",2,"483 Lakeshore Parkway","Rock Hill","York County",SC,29730,"Mike Kennedy",2023-03-01T12:52:17+00:00
25318,"LNHG, LLC",1,"125 Trade Ct, Suite F",Mooresville,"Iredell County",NC,28117,"Dan Davis",2023-02-28T19:05:38+00:00
150298,"Forrest Oaks Healthcare",1,"620 Heathwood Dr",Albemarle,"Stanly County",NC,28001,"John Hedrick",2023-02-27T14:03:26+00:00
223026,"M & T Properties",1,"602 Slater St","Kings Mountain","Cleveland County",NC,28086,"Mike Kennedy",2023-02-27T14:01:22+00:00
24234,"Management Resource Systems, Inc.",14,"1907 Baker Road","High Point","Guilford County",NC,27263,"Jacob Withers",2023-02-27T13:59:51+00:00
24059,"Gaffney Distribution Center",1,"34 Commerce Dr",Gaffney,"Cherokee County",SC,29340,"Dan Davis",2023-02-27T13:36:59+00:00
256236,"Regency Fibers",1,"2788 S Oxford St",Claremont,"Catawba County",NC,28610,"John Hedrick",2023-02-24T15:05:21+00:00
24176,"Joshua Lieberman",1,"4004 Willow Green Place",Charlotte,"Mecklenburg County",NC,28206,"John Hedrick",2023-02-24T14:34:21+00:00
122810,"Commonwealth Commercial",3,"PO Box 11994",Charlotte,,NC,28220,"John Hedrick",2023-02-24T14:30:16+00:00
24570,"JGL1 LLC",1,"5200 Park Road",Charlotte,"Mecklenburg County",NC,28209,"John Hedrick",2023-02-24T13:50:02+00:00
256224,"Flipside Restaurant",1,"129 Caldwell St","Rock Hill","York County",SC,29730,"Jacob Withers",2023-02-24T12:47:18+00:00
23841,"Cabarrus County Schools",11,"4425 Old Airport Rd",Concord,"Cabarrus County",NC,28205,"Mike Kennedy",2023-02-23T21:04:31+00:00
220668,"Mark Hunneshagen",1,"2136 Chapel Gate Dr","Rock Hill","York County",SC,29732,"Chris Gore",2023-02-22T20:48:06+00:00
24088,"HALL a/e/c",10,"501 North Church Street",Charlotte,"Mecklenburg County",NC,28202,,2023-02-22T15:13:15+00:00
36437,"Weinstein Properties",3,"3951 Stillman Pkwy","Glen Allen","Henrico County",VA,23060,"Jacob Withers",2023-02-22T14:56:19+00:00
255547,"Bridgeline Exteriors",1,"2352 Main St",Concord,"Middlesex County",MA,01742,"Jacob Withers",2023-02-22T14:31:12+00:00
178513,"Dodson Commercial Properties",3,"409 E Main St",Richmond,,VA,23219,"John Hedrick",2023-02-21T20:26:40+00:00
213233,"Achuti LLC",1,"1000 Canterbury Rd",Raleigh,"Wake County",NC,27607,"John Hedrick",2023-02-21T19:16:42+00:00
24480,"Spangler Companies, Inc.",1,"1110 East Morehead Street",Charlotte,"Mecklenburg County",NC,28204,"Jacob Withers",2023-02-20T15:09:46+00:00
233583,"Ensinger Polytech",1,"13728 Statesville Rd",Huntersville,"Mecklenburg County",NC,28078,"Jacob Withers",2023-02-20T14:38:52+00:00
61263,"Chesterfield County",2,"178 Mill St",Chesterfield,"Chesterfield County",SC,29709,"John Hedrick",2023-02-20T14:35:09+00:00
24544,"Tyler 2 Construction",12,"5400 Old Pineville Road",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2023-02-20T12:02:20+00:00
24535,Tremco,19,"9927 Woodland Watch Court",Charlotte,"Mecklenburg County",NC,28277,,2023-02-17T16:29:04+00:00
254349,"Charlotte Montessori School",1,"223 East Blvd",Charlotte,"Mecklenburg County",NC,28203,"Mike Kennedy",2023-02-17T16:09:12+00:00
44067,"Shelco LLC",4,"2359 Perimeter Pointe Pkwy",Charlotte,"Mecklenburg County",NC,28208,,2023-02-17T14:55:35+00:00
24604,"Horizon Retail Construction Inc.",3,"9999 E Exploration Ct",Sturtevant,"Racine County",WI,53177,"Jacob Withers",2023-02-17T12:18:10+00:00
57095,"Edison Foard",5,"3900 Rose Lake Dr",Charlotte,"Mecklenburg County",NC,28217,,2023-02-17T12:09:51+00:00
249374,"Morrison Brothers Properties Inc.",1,"167 Church St N",Concord,,NC,28025,"Jacob Withers",2023-02-16T20:24:39+00:00
23922,"Commercial Properties, Inc.",3,"1004 Wake Forest Rd.",Raleigh,"Wake County",NC,27604,"John Hedrick",2023-02-16T20:23:02+00:00
143339,"RKG Uwharrie Knits Inc.",2,"957 N Main St",Norwood,"Stanly County",NC,28128,"Jacob Withers",2023-02-16T14:09:48+00:00
121622,"Old Steele Creek II, LLC",2,"2300 Old Steele Creek Rd.",Charlotte,"Mecklenburg County",NC,28208,"Mike Kennedy",2023-02-16T12:52:44+00:00
59958,"Hiffman National",2,"1 Oakbrook Terrace","Oak Brook","Dupage County",IL,60523,"John Hedrick",2023-02-15T21:55:54+00:00
24585,Whiting-Turner,7,"800 West Hill Street",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2023-02-15T13:43:13+00:00
254098,"Atlas Realty Group, LLC",1,"14021 Conlan Cir Suite B10",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick",2023-02-15T13:26:57+00:00
24280,"Moser Group INC.",1,"231 Post Office Drive","Indian Trail","Union County",NC,28079,,2023-02-14T15:49:19+00:00
54985,"Carter Haston",2,"3301 West End Ave",Nashville,"Davidson County",TN,37203,"Jacob Withers",2023-02-14T13:11:25+00:00
253906,"Enquor Construction",1,"9169 Drayton Ln","Indian Land","Lancaster County",SC,29707,"John Hedrick",2023-02-13T19:46:46+00:00
36928,Cormetech,1,"304 Linwood Rd","Kings Mountain","Cleveland County",NC,28086,"Jacob Withers",2023-02-13T18:21:48+00:00
174361,"Terry Adams Inc",1,"111 S Mulberry St",Elizabethtown,"Hardin County",KY,42701,"Jacob Withers",2023-02-13T17:26:18+00:00
24446,"Selwyn Property Group",12,"605 Lexington Ave.",Charlotte,"Mecklenburg County",NC,28203,"Jacob Withers",2023-02-10T19:49:05+00:00
24143,"Industrial Drive, LLC",1,"9930 Industrial Drive",Charlotte,"Mecklenburg County",NC,28208,,2023-02-09T15:23:11+00:00
253512,"Anchor Investment Properties",1,"2926b Foster Creighton Dr",Nashville,"Davidson County",TN,37204,"Jacob Withers",2023-02-09T12:42:51+00:00
24029,"Firestone Building Products",2,"200 4th Ave South",Nashville,"Davidson County",TN,37201,"John Hedrick",2023-02-08T19:30:29+00:00
23771,"Andujar Construction",2,"3013 Griffith Street",Charlotte,"Mecklenburg County",NC,28203,"Jacob Withers",2023-02-08T13:47:33+00:00
235702,"Northeast Tool & Manufacturing",1,"15200 Idlewild Rd",Matthews,"Union County",NC,28104,"Mike Kennedy",2023-02-07T20:05:31+00:00
87328,"Lancaster Holdings LLC",2,"2318 Crown Centre Dr",Charlotte,"Mecklenburg County",NC,28227,"Mike Kennedy",2023-02-07T17:08:32+00:00
23772,"Andy Cohen - resident",1,"4100 Carnoustie Lane",Charlotte,"Mecklenburg County",NC,28210,,2023-02-06T12:32:39+00:00
73821,"Viking Partners Huntersville, LLC",2,"8044 Montgomery Rd",Cincinnati,"Hamilton County",OH,45236,"John Hedrick",2023-02-01T20:58:13+00:00
113405,"Starcreek of America",1,"18530 Starcreek Dr",Cornelius,"Mecklenburg County",NC,28031,"Jacob Withers",2023-02-01T19:25:55+00:00
23832,"Broadstone Kinston, LLC",4,"800 Clinton Square",Rochester,"Monroe County",NY,14604,,2023-02-01T19:24:53+00:00
23961,"Davidson College",11,"209 Ridge Rd",Davidson,"Mecklenburg County",NC,28035,,2023-01-31T17:34:31+00:00
57647,"Elford Inc",5,"Elford - Charlotte Office",Charlotte,"Mecklenburg County",NC,28203,,2023-01-31T16:00:10+00:00
24582,Weyerhauser,1,"524 Pride Way",Elkin,"Surry County",NC,28621,"John Hedrick",2023-01-31T15:57:13+00:00
24385,"REI Engineers",8,"1927 J N Pease Pl #201",Charlotte,"Mecklenburg County",NC,28262,,2023-01-31T15:54:54+00:00
246123,"Royal Roofing",1,"2445 Brown Rd","Orion Twp","Oakland County",MI,48359,"Dan Davis",2023-01-30T14:41:21+00:00
173587,"Habitat for Humanity",2,"3815 Latrobe Dr",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick",2023-01-30T14:22:34+00:00
24424,"SAGA Properties, LLC",1,"100 Great Southwest Parkway",Atlanta,"Fulton County",GA,30336,"John Hedrick",2023-01-30T14:19:33+00:00
250312,"Emily Jorgensen",1,"5118 Mt Clare Ln",Charlotte,"Mecklenburg County",NC,28210,"John Hedrick",2023-01-28T16:03:44+00:00
177595,"Carolina Management of Charlotte",2,"PO Box 1357 Pineville, NC 28134",Charlotte,"Mecklenburg County",NC,28203,"Mike Kennedy",2023-01-28T00:07:43+00:00
23965,"De Cordell",1,"2423 Lemon Tree Ln",Charlotte,,NC,,"Dan Davis",2023-01-27T13:57:17+00:00
23893,INLIVIAN,32,"1301 South Blvd.",Charlotte,"Mecklenburg County",NC,28203,"Dan Davis",2023-01-25T13:57:30+00:00
24187,"KFW Holdings",2,"12601 Withers Cove Rd.",Charlotte,"Mecklenburg County",NC,28278,"Mike Kennedy",2023-01-20T16:44:30+00:00
248892,NV-LLC,1,"417 Batesville Rd",Simpsonville,"Greenville County",SC,29681,"John Hedrick",2023-01-19T15:58:23+00:00
221188,"Charlotte Roofing Specialist",1,"3605 Latrobe Dr",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick",2023-01-18T16:08:11+00:00
118006,"Nance Construction",1,"1901 Associates Ln",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2023-01-18T15:59:00+00:00
24090,"Hallkeen Management",4,"1400 Boston Providence Hwy",Norwood,"Norfolk County",MA,02062,"Jacob Withers",2023-01-18T13:17:17+00:00
249984,"Founders Golf",1,"9005 E Independence Blvd",Matthews,"Mecklenburg County",NC,28105,"John Hedrick",2023-01-17T19:34:27+00:00
24513,"The Compass Agency LLC",2,"638 Concord Parkway North",Concord,"Cabarrus County",NC,28027,"Jacob Withers",2023-01-16T21:14:33+00:00
249386,"CORCO Construction",1,"undefined US-64","West Memphis","Crittenden County",AR,,"Mike Pienkosz",2023-01-16T15:20:28+00:00
118504,"Victori Construction LLC",5,"1708 Thomas Ave",Charlotte,"Mecklenburg County",NC,28205,"Mike Kennedy",2023-01-16T15:20:15+00:00
138620,"JTM Capital Partners",1,"3021 Bank St",Charlotte,"Mecklenburg County",NC,28203,"Dan Davis",2023-01-14T17:55:42+00:00
246667,"Best Supply",1,"725 N Hoskins Rd",Charlotte,"Mecklenburg County",NC,28216,"Mike Kennedy",2023-01-13T19:32:13+00:00
23796,"Pinnacle Financial Partners",1,"3890 Main St",Harrisburg,"Cabarrus County",NC,28075,"John Hedrick",2023-01-13T16:58:39+00:00
152164,"JM Cope",3,"199 S Cherry Rd","Rock Hill","York County",SC,29730,,2023-01-13T15:55:47+00:00
174792,"Geoff Campbell Realty",2,"10801 Johnston Rd",Charlotte,"Mecklenburg County",NC,28226,"John Hedrick",2023-01-12T20:43:56+00:00
249084,"Sears Contract Inc",1,"4401 Chesapeake Dr",Charlotte,"Mecklenburg County",NC,28216,"Jacob Withers",2023-01-12T18:17:48+00:00
246555,"Adam Levy Residence",1,"3803 High Ridge Rd",Charlotte,"Mecklenburg County",NC,28270,"Rich Kryhoski",2023-01-12T14:47:06+00:00
249085,"Brock Exterminating Company",1,"400 Bradford Dr",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2023-01-11T12:27:04+00:00
118396,"T & D South, LLC",2,"Barker Lounge",Charlotte,"Mecklenburg County",NC,28211,"Mike Kennedy",2023-01-09T18:13:13+00:00
24347,"Pinky's Westside Grill",1,"1600 West Morehead Street",Charlotte,"Mecklenburg County",NC,28208,,2023-01-09T18:10:27+00:00
24016,"Extra Space Storage",0,"10140 South Tryon Street",Charlotte,"Mecklenburg County",NC,28273,"John Hedrick",2023-01-06T13:52:36+00:00
24534,"Tranquil Court COA",1,"c/o Jones Lang LaSalla Americas, Inc.",Charlotte,"Mecklenburg County",NC,28209,"John Hedrick",2023-01-05T13:18:53+00:00
24283,MSI,2,"2828 Queen City Drive",Charlotte,"Mecklenburg County",NC,28208,"John Hedrick",2023-01-04T19:56:13+00:00
246487,"SouthStone Propeties",1,"8050 Corporate Center Dr",Charlotte,"Mecklenburg County",NC,28226,"Jacob Withers",2023-01-04T19:34:05+00:00
23831,"Brixmor Property Group",5,"1003 Holcomb Woods Parkway",Roswell,"Fulton County",GA,30076,"John Hedrick",2023-01-03T15:04:59+00:00
22191,"David E Darwin",2,"4010 Hartley St",Charlotte,"Mecklenburg County",NC,28206,"Jacob Withers",2023-01-03T14:39:45+00:00
246341,"Belmont Abbey",1,"100 Belmont Mt Holly Rd",Belmont,"Gaston County",NC,28012,"Chris Gore",2023-01-03T11:51:56+00:00
24027,"Fibertite Warranty Services",1,"1000 Venture Boulevard",Wooster,"Wayne County",OH,44691,,2022-12-29T21:03:58+00:00
246039,"The Korte Company",1,"5700 Oakland Ave","St. Louis",,MO,63110,"John Hedrick",2022-12-28T23:23:48+00:00
23960,"David Ramsey  BCA Associates",1,"1124 South Mint Street",Charlotte,"Mecklenburg County",NC,28203,"Dan Davis",2022-12-28T21:45:53+00:00
